Location ID,Location,Value
VA-053,Dinwiddie County,60.1
VA-057,Essex County,59.4
VA-059,Fairfax County,57.4
VA-061,Fauquier County,56
VA-063,Floyd County,54
VA-065,Fluvanna County,58.3
VA-067,Franklin County,57.9
VA-069,Frederick County,54.5
VA-071,Giles County,54.2
VA-073,Gloucester County,60.7
VA-075,Goochland County,58.8
VA-077,Grayson County,52.5
VA-079,Greene County,56
VA-081,Greensville County,60.5
VA-083,Halifax County,58.9
VA-085,Hanover County,59.3
VA-087,Henrico County,60.2
VA-089,Henry County,58.9
VA-091,Highland County,51.1
VA-093,Isle of Wight County,61.4
VA-095,James City County,61
VA-097,King and Queen County,59.8
VA-099,King George County,58.6
VA-101,King William County,59.8
VA-103,Lancaster County,59.6
VA-105,Lee County,56.6
VA-107,Loudoun County,56
VA-109,Louisa County,58.1
VA-111,Lunenburg County,59.1
VA-113,Madison County,55.8
VA-115,Mathews County,60.5
VA-117,Mecklenburg County,59.6
VA-119,Middlesex County,60
VA-121,Montgomery County,55.4
VA-125,Nelson County,56.5
VA-127,New Kent County,60.4
VA-131,Northampton County,60.3
VA-133,Northumberland County,59.2
VA-135,Nottoway County,59.4
VA-137,Orange County,57.6
VA-139,Page County,54.4
VA-141,Patrick County,57.3
VA-143,Pittsylvania County,58.7
VA-145,Powhatan County,59.3
VA-147,Prince Edward County,58.6
VA-149,Prince George County,60.8
VA-153,Prince William County,57.3
VA-155,Pulaski County,55
VA-157,Rappahannock County,55.2
VA-159,Richmond County,59.4
VA-161,Roanoke County,57.1
VA-163,Rockbridge County,55.9
VA-165,Rockingham County,54.3
VA-167,Russell County,55.1
VA-169,Scott County,56.8
VA-171,Shenandoah County,54.6
VA-173,Smyth County,53.5
VA-175,Southampton County,60.9
VA-177,Spotsylvania County,57.6
VA-179,Stafford County,57.6
VA-181,Surry County,61
VA-183,Sussex County,60.6
VA-185,Tazewell County,53.1
VA-187,Warren County,55
VA-191,Washington County,55.6
VA-193,Westmoreland County,59.1
VA-195,Wise County,54.8
VA-197,Wythe County,54.1
VA-199,York County,61.3
VA-510,Alexandria City,58.3
VA-520,Bristol City,57
VA-530,Buena Vista City,57.1
VA-540,Charlottesville City,58
VA-550,Chesapeake City,61.3
VA-570,Colonial Heights City,60.7
VA-580,Covington City,56.6
VA-590,Danville City,60.1
VA-595,Emporia City,60.6
VA-600,Fairfax City,57.1
VA-610,Falls Church City,57.3
VA-620,Franklin City,61.1
VA-630,Fredericksburg City,57.7
VA-640,Galax City,54.6
VA-650,Hampton City,61.9
VA-660,Harrisonburg City,55.5
VA-670,Hopewell City,60.9
VA-680,Lynchburg City,57.4
VA-683,Manassas City,57.3
VA-685,Manassas Park City,57.4
VA-690,Martinsville City,59
VA-700,Newport News City,61.7
VA-710,Norfolk City,62
VA-720,Norton City,54.8
VA-730,Petersburg City,60.6
VA-735,Poquoson City,61.8
VA-740,Portsmouth City,62.2
VA-750,Radford City,55.5
VA-760,Richmond City,60.1
VA-770,Roanoke City,58.7
VA-775,Salem City,58.5
VA-790,Staunton City,55.7
VA-800,Suffolk City,61.4
VA-810,Virginia Beach City,61.4
VA-820,Waynesboro City,55.9
VA-830,Williamsburg City,60.9
VA-840,Winchester City,54.9
WA-001,Adams County,50
WA-003,Asotin County,48.4
WA-005,Benton County,53.5
WA-007,Chelan County,43.3
WA-009,Clallam County,47.4
WA-011,Clark County,51.8
WA-013,Columbia County,48.2
WA-015,Cowlitz County,49.6
WA-017,Douglas County,48.8
WA-019,Ferry County,43.4
WA-021,Franklin County,52.7
WA-023,Garfield County,48.5
WA-025,Grant County,51.4
WA-027,Grays Harbor County,50.2
WA-029,Island County,50.4
WA-031,Jefferson County,45.6
WA-033,King County,47.6
WA-035,Kitsap County,51.1
WA-037,Kittitas County,45.6
WA-039,Klickitat County,49.1
WA-041,Lewis County,47.7
WA-043,Lincoln County,47.8
WA-045,Mason County,48.9
WA-047,Okanogan County,42.7
WA-049,Pacific County,50.5
WA-051,Pend Oreille County,42.3
WA-053,Pierce County,46.9
WA-055,San Juan County,50.2
WA-057,Skagit County,45.7
WA-059,Skamania County,45.6
WA-061,Snohomish County,46.2
WA-063,Spokane County,47
WA-065,Stevens County,45.3
WA-067,Thurston County,50.9
WA-069,Wahkiakum County,50
WA-071,Walla Walla County,53.2
WA-073,Whatcom County,44.2
WA-075,Whitman County,49.4
WA-077,Yakima County,47.1
WV-001,Barbour County,53.1
WV-003,Berkeley County,54.7
WV-005,Boone County,56
WV-007,Braxton County,55.6
WV-009,Brooke County,52.8
WV-011,Cabell County,56.9
WV-013,Calhoun County,55.2
WV-015,Clay County,55.9
WV-017,Doddridge County,54.4
WV-019,Fayette County,54.4
WV-021,Gilmer County,55.2
WV-023,Grant County,52.4
WV-025,Greenbrier County,52
WV-027,Hampshire County,54
WV-029,Hancock County,52.6
WV-031,Hardy County,53.3
WV-033,Harrison County,53.9
WV-035,Jackson County,55.6
WV-037,Jefferson County,55.3
WV-039,Kanawha County,56.5
WV-041,Lewis County,54.5
WV-043,Lincoln County,56.9
WV-045,Logan County,56.4
WV-047,McDowell County,55.3
WV-049,Marion County,53.5
WV-051,Marshall County,53.2
WV-053,Mason County,55.9
WV-055,Mercer County,54
WV-057,Mineral County,54.1
WV-059,Mingo County,57
WV-061,Monongalia County,53.1
WV-063,Monroe County,54.2
WV-065,Morgan County,54
WV-067,Nicholas County,53.6
WV-069,Ohio County,52.7
WV-071,Pendleton County,51.8
WV-073,Pleasants County,54.5
WV-075,Pocahontas County,49.3
WV-077,Preston County,51.2
WV-079,Putnam County,56.5
WV-081,Raleigh County,53.8
WV-083,Randolph County,49.9
WV-085,Ritchie County,54.7
WV-087,Roane County,55.4
WV-089,Summers County,54.7
WV-091,Taylor County,53.6
WV-093,Tucker County,49.6
WV-095,Tyler County,54.3
WV-097,Upshur County,53.3
WV-099,Wayne County,57
WV-101,Webster County,52.2
WV-103,Wetzel County,53.6
WV-105,Wirt County,55.1
WV-107,Wood County,55.3
WV-109,Wyoming County,55
WI-001,Adams County,46
WI-003,Ashland County,41.1
WI-005,Barron County,43.6
WI-007,Bayfield County,41.2
WI-009,Brown County,45
WI-011,Buffalo County,46.3
WI-013,Burnett County,43.2
WI-015,Calumet County,45.6
WI-017,Chippewa County,44.2
WI-019,Clark County,43.8
WI-021,Columbia County,46.8
WI-023,Crawford County,47.6
WI-025,Dane County,47.7
WI-027,Dodge County,46.9
WI-029,Door County,44.5
WI-031,Douglas County,41
WI-033,Dunn County,45
WI-035,Eau Claire County,44.8
WI-037,Florence County,41.1
WI-039,Fond du Lac County,46.4
WI-041,Forest County,41.2
WI-043,Grant County,48.2
WI-045,Green County,48.3
WI-047,Green Lake County,46.5
WI-049,Iowa County,47.3
WI-051,Iron County,40.5
WI-053,Jackson County,45.2
WI-055,Jefferson County,48
WI-057,Juneau County,45.9
WI-059,Kenosha County,49.2
WI-061,Kewaunee County,44.6
WI-063,La Crosse County,46.9
WI-065,Lafayette County,48
WI-067,Langlade County,42.1
WI-069,Lincoln County,42.1
WI-071,Manitowoc County,45.4
WI-073,Marathon County,43.2
WI-075,Marinette County,43.2
WI-077,Marquette County,46.5
WI-078,Menominee County,43.7
WI-079,Milwaukee County,48.6
WI-081,Monroe County,45.7
WI-083,Oconto County,43.9
WI-085,Oneida County,41.3
WI-087,Outagamie County,45.4
WI-089,Ozaukee County,47.2
WI-091,Pepin County,46.1
WI-093,Pierce County,45.8
WI-095,Polk County,44.2
WI-097,Portage County,44.6
WI-099,Price County,41.4
WI-101,Racine County,48.8
WI-103,Richland County,46.8
WI-105,Rock County,48.6
WI-107,Rusk County,42.9
WI-109,St. Croix County,45.2
WI-111,Sauk County,46.7
WI-113,Sawyer County,41.4
WI-115,Shawano County,44.2
WI-117,Sheboygan County,46.3
WI-119,Taylor County,42.6
WI-121,Trempealeau County,45.8
WI-123,Vernon County,46.4
WI-125,Vilas County,40.6
WI-127,Walworth County,48.4
WI-129,Washburn County,42.2
WI-131,Washington County,46.6
WI-133,Waukesha County,47.8
WI-135,Waupaca County,45.2
WI-137,Waushara County,45.9
WI-139,Winnebago County,46.3
WI-141,Wood County,44.7
WY-001,Albany County,40.4
WY-003,Big Horn County,42.7
WY-005,Campbell County,45
WY-007,Carbon County,41.4
WY-009,Converse County,44.6
WY-011,Crook County,44.7
WY-013,Fremont County,41
WY-015,Goshen County,47.2
WY-017,Hot Springs County,43.1
WY-019,Johnson County,43.5
WY-021,Laramie County,45.3
WY-023,Lincoln County,38.2
WY-025,Natrona County,43.8
WY-027,Niobrara County,46.4
WY-029,Park County,38.3
WY-031,Platte County,46.4
WY-033,Sheridan County,42.6
WY-035,Sublette County,35.6
WY-037,Sweetwater County,42.2
WY-039,Teton County,34.8
WY-041,Uinta County,40.1
WY-043,Washakie County,44.2
WY-045,Weston County,45.2
AK-013,Aleutians East Borough,37.5
AK-016,Aleutians West Census Area,38
AK-020,Anchorage Municipality,30.6
AK-050,Bethel Census Area,28.8
AK-060,Bristol Bay Borough,34.1
AK-068,Denali Borough,24.3
AK-070,Dillingham Census Area,31.4
AK-090,Fairbanks North Star Borough,25.4
AK-100,Haines Borough,32.3
AK-105,Hoonah-Angoon Census Area,36.2
AK-110,Juneau City and Borough,33.7
AK-122,Kenai Peninsula Borough,31.6
AK-130,Ketchikan Gateway Borough,40.5
AK-150,Kodiak Island Borough,36.5
AK-158,Kusilvak Census Area,27.4
AK-164,Lake and Peninsula Borough,33.7
AK-170,Matanuska-Susitna Borough,26.7
AK-180,Nome Census Area,22.8
AK-185,North Slope Borough,12.6
AK-188,Northwest Arctic Borough,19.3
AK-195,Petersburg Borough,35.8
AK-198,Prince of Wales-Hyder Census Area,42.7
AK-220,Sitka City and Borough,39.8
AK-230,Skagway Municipality,28.9
AK-240,Southeast Fairbanks Census Area,22.7
AK-261,Valdez-Cordova Census Area,25.7
AK-275,Wrangell City and Borough,39.6
AK-282,Yakutat City and Borough,31.7
AK-290,Yukon-Koyukuk Census Area,23.1
