Location ID,Location,Value
VA-049,Cumberland County,56.1
VA-051,Dickenson County,53.5
VA-053,Dinwiddie County,57.2
VA-057,Essex County,56.9
VA-059,Fairfax County,55
VA-061,Fauquier County,54
VA-063,Floyd County,51.3
VA-065,Fluvanna County,55.8
VA-067,Franklin County,55.2
VA-069,Frederick County,52.6
VA-071,Giles County,51.6
VA-073,Gloucester County,57.8
VA-075,Goochland County,56.1
VA-077,Grayson County,50
VA-079,Greene County,53.6
VA-081,Greensville County,57.9
VA-083,Halifax County,56.5
VA-085,Hanover County,56.3
VA-087,Henrico County,57.2
VA-089,Henry County,56.4
VA-091,Highland County,49
VA-093,Isle of Wight County,58.5
VA-095,James City County,58.2
VA-097,King and Queen County,57.1
VA-099,King George County,56.6
VA-101,King William County,57
VA-103,Lancaster County,57.2
VA-105,Lee County,55
VA-107,Loudoun County,53.8
VA-109,Louisa County,55.3
VA-111,Lunenburg County,56.3
VA-113,Madison County,53.5
VA-115,Mathews County,57.8
VA-117,Mecklenburg County,57
VA-119,Middlesex County,57.5
VA-121,Montgomery County,52.7
VA-125,Nelson County,54.2
VA-127,New Kent County,57.5
VA-131,Northampton County,57.9
VA-133,Northumberland County,56.8
VA-135,Nottoway County,56.4
VA-137,Orange County,55
VA-139,Page County,52.2
VA-141,Patrick County,54.9
VA-143,Pittsylvania County,56.1
VA-145,Powhatan County,56.4
VA-147,Prince Edward County,55.8
VA-149,Prince George County,58
VA-153,Prince William County,55.1
VA-155,Pulaski County,52.4
VA-157,Rappahannock County,53.1
VA-159,Richmond County,56.8
VA-161,Roanoke County,54.4
VA-163,Rockbridge County,53.5
VA-165,Rockingham County,51.9
VA-167,Russell County,53
VA-169,Scott County,55.1
VA-171,Shenandoah County,52.4
VA-173,Smyth County,51.2
VA-175,Southampton County,58.1
VA-177,Spotsylvania County,55.2
VA-179,Stafford County,55.4
VA-181,Surry County,58.2
VA-183,Sussex County,57.9
VA-185,Tazewell County,50.9
VA-187,Warren County,52.8
VA-191,Washington County,53.6
VA-193,Westmoreland County,56.7
VA-195,Wise County,52.8
VA-197,Wythe County,51.6
VA-199,York County,58.3
VA-510,Alexandria City,55.8
VA-520,Bristol City,55.1
VA-530,Buena Vista City,54.7
VA-540,Charlottesville City,55.7
VA-550,Chesapeake City,58.8
VA-570,Colonial Heights City,57.7
VA-580,Covington City,54.3
VA-590,Danville City,57.4
VA-595,Emporia City,58
VA-600,Fairfax City,54.7
VA-610,Falls Church City,54.8
VA-620,Franklin City,58.1
VA-630,Fredericksburg City,55.5
VA-640,Galax City,52
VA-650,Hampton City,58.8
VA-660,Harrisonburg City,52.9
VA-670,Hopewell City,58
VA-680,Lynchburg City,55.2
VA-683,Manassas City,55.1
VA-685,Manassas Park City,55.1
VA-690,Martinsville City,56.5
VA-700,Newport News City,58.8
VA-710,Norfolk City,59.5
VA-720,Norton City,52.8
VA-730,Petersburg City,57.7
VA-735,Poquoson City,58.6
VA-740,Portsmouth City,59.5
VA-750,Radford City,52.8
VA-760,Richmond City,57.1
VA-770,Roanoke City,55.9
VA-775,Salem City,55.7
VA-790,Staunton City,53.1
VA-800,Suffolk City,58.5
VA-810,Virginia Beach City,59.1
VA-820,Waynesboro City,53.4
VA-830,Williamsburg City,58
VA-840,Winchester City,52.9
WA-001,Adams County,48.2
WA-003,Asotin County,47.6
WA-005,Benton County,51.6
WA-007,Chelan County,42.1
WA-009,Clallam County,46.8
WA-011,Clark County,51.2
WA-013,Columbia County,47.3
WA-015,Cowlitz County,49.2
WA-017,Douglas County,46.8
WA-019,Ferry County,41.9
WA-021,Franklin County,50.7
WA-023,Garfield County,47.4
WA-025,Grant County,49.2
WA-027,Grays Harbor County,49.5
WA-029,Island County,50.1
WA-031,Jefferson County,45.1
WA-033,King County,46.9
WA-035,Kitsap County,50.7
WA-037,Kittitas County,44.2
WA-039,Klickitat County,47.7
WA-041,Lewis County,47.1
WA-043,Lincoln County,45.6
WA-045,Mason County,48.5
WA-047,Okanogan County,41.9
WA-049,Pacific County,49.8
WA-051,Pend Oreille County,41.4
WA-053,Pierce County,46.3
WA-055,San Juan County,50
WA-057,Skagit County,45.6
WA-059,Skamania County,44.8
WA-061,Snohomish County,45.9
WA-063,Spokane County,45.6
WA-065,Stevens County,44
WA-067,Thurston County,50.5
WA-069,Wahkiakum County,49.7
WA-071,Walla Walla County,51.6
WA-073,Whatcom County,43.8
WA-075,Whitman County,47.9
WA-077,Yakima County,45.6
WV-001,Barbour County,50.9
WV-003,Berkeley County,52.8
WV-005,Boone County,54
WV-007,Braxton County,53.3
WV-009,Brooke County,50.8
WV-011,Cabell County,54.9
WV-013,Calhoun County,53.3
WV-015,Clay County,53.7
WV-017,Doddridge County,52.6
WV-019,Fayette County,51.8
WV-021,Gilmer County,53.3
WV-023,Grant County,50.1
WV-025,Greenbrier County,49.7
WV-027,Hampshire County,52.1
WV-029,Hancock County,50.5
WV-031,Hardy County,51
WV-033,Harrison County,52.1
WV-035,Jackson County,53.8
WV-037,Jefferson County,53
WV-039,Kanawha County,54.4
WV-041,Lewis County,52.8
WV-043,Lincoln County,55.1
WV-045,Logan County,54.6
WV-047,McDowell County,53.1
WV-049,Marion County,51.4
WV-051,Marshall County,51.4
WV-053,Mason County,54.1
WV-055,Mercer County,51.4
WV-057,Mineral County,52.2
WV-059,Mingo County,55.1
WV-061,Monongalia County,50.9
WV-063,Monroe County,51.7
WV-065,Morgan County,52.5
WV-067,Nicholas County,51
WV-069,Ohio County,51
WV-071,Pendleton County,49.1
WV-073,Pleasants County,52.5
WV-075,Pocahontas County,47.1
WV-077,Preston County,48.9
WV-079,Putnam County,54.7
WV-081,Raleigh County,51.2
WV-083,Randolph County,47.5
WV-085,Ritchie County,52.9
WV-087,Roane County,53.7
WV-089,Summers County,51.9
WV-091,Taylor County,51.4
WV-093,Tucker County,47.4
WV-095,Tyler County,52.4
WV-097,Upshur County,51.1
WV-099,Wayne County,54.9
WV-101,Webster County,50
WV-103,Wetzel County,51.6
WV-105,Wirt County,53.2
WV-107,Wood County,53.2
WV-109,Wyoming County,52.8
WI-001,Adams County,45
WI-003,Ashland County,40.7
WI-005,Barron County,42.5
WI-007,Bayfield County,40.9
WI-009,Brown County,44.6
WI-011,Buffalo County,45.1
WI-013,Burnett County,42.6
WI-015,Calumet County,45.2
WI-017,Chippewa County,43.2
WI-019,Clark County,43.1
WI-021,Columbia County,46.3
WI-023,Crawford County,46.7
WI-025,Dane County,46.8
WI-027,Dodge County,46.2
WI-029,Door County,44.2
WI-031,Douglas County,41
WI-033,Dunn County,44.1
WI-035,Eau Claire County,43.9
WI-037,Florence County,40.4
WI-039,Fond du Lac County,45.4
WI-041,Forest County,40.3
WI-043,Grant County,47.1
WI-045,Green County,47.6
WI-047,Green Lake County,45.8
WI-049,Iowa County,46.6
WI-051,Iron County,40.1
WI-053,Jackson County,44.5
WI-055,Jefferson County,47.3
WI-057,Juneau County,45.2
WI-059,Kenosha County,48.3
WI-061,Kewaunee County,44.3
WI-063,La Crosse County,45.9
WI-065,Lafayette County,47.2
WI-067,Langlade County,41.4
WI-069,Lincoln County,41.7
WI-071,Manitowoc County,44.9
WI-073,Marathon County,42.7
WI-075,Marinette County,42.7
WI-077,Marquette County,45.8
WI-078,Menominee County,42.8
WI-079,Milwaukee County,47.7
WI-081,Monroe County,45
WI-083,Oconto County,43.3
WI-085,Oneida County,40.7
WI-087,Outagamie County,44.8
WI-089,Ozaukee County,46.5
WI-091,Pepin County,44.9
WI-093,Pierce County,44.6
WI-095,Polk County,43.4
WI-097,Portage County,43.8
WI-099,Price County,40.9
WI-101,Racine County,47.8
WI-103,Richland County,46.3
WI-105,Rock County,47.9
WI-107,Rusk County,42.2
WI-109,St. Croix County,44.4
WI-111,Sauk County,46.3
WI-113,Sawyer County,41
WI-115,Shawano County,43.3
WI-117,Sheboygan County,45.6
WI-119,Taylor County,41.8
WI-121,Trempealeau County,45
WI-123,Vernon County,45.6
WI-125,Vilas County,39.9
WI-127,Walworth County,47.5
WI-129,Washburn County,41.7
WI-131,Washington County,46
WI-133,Waukesha County,47.1
WI-135,Waupaca County,44.4
WI-137,Waushara County,44.8
WI-139,Winnebago County,45.6
WI-141,Wood County,44
WY-001,Albany County,41.7
WY-003,Big Horn County,43.5
WY-005,Campbell County,45.2
WY-007,Carbon County,42.4
WY-009,Converse County,44.9
WY-011,Crook County,44.7
WY-013,Fremont County,41.5
WY-015,Goshen County,47.8
WY-017,Hot Springs County,44.1
WY-019,Johnson County,44
WY-021,Laramie County,46.6
WY-023,Lincoln County,39
WY-025,Natrona County,44.4
WY-027,Niobrara County,46.4
WY-029,Park County,39.4
WY-031,Platte County,47.3
WY-033,Sheridan County,43.1
WY-035,Sublette County,36.4
WY-037,Sweetwater County,42.9
WY-039,Teton County,35.8
WY-041,Uinta County,41
WY-043,Washakie County,45.3
WY-045,Weston County,45.3
AK-013,Aleutians East Borough,37.7
AK-016,Aleutians West Census Area,38.2
AK-020,Anchorage Municipality,34.1
AK-050,Bethel Census Area,32.6
AK-060,Bristol Bay Borough,37.1
AK-068,Denali Borough,27.5
AK-070,Dillingham Census Area,35.1
AK-090,Fairbanks North Star Borough,28.6
AK-100,Haines Borough,34
AK-105,Hoonah-Angoon Census Area,37.3
AK-110,Juneau City and Borough,34.5
AK-122,Kenai Peninsula Borough,34.8
AK-130,Ketchikan Gateway Borough,40.4
AK-150,Kodiak Island Borough,38.2
AK-158,Kusilvak Census Area,31.8
AK-164,Lake and Peninsula Borough,36.3
AK-170,Matanuska-Susitna Borough,30
AK-180,Nome Census Area,26.7
AK-185,North Slope Borough,15.5
AK-188,Northwest Arctic Borough,23.3
AK-195,Petersburg Borough,36.6
AK-198,Prince of Wales-Hyder Census Area,42.9
AK-220,Sitka City and Borough,40.4
AK-230,Skagway Municipality,30.8
AK-240,Southeast Fairbanks Census Area,26
AK-261,Valdez-Cordova Census Area,28.6
AK-275,Wrangell City and Borough,39.9
AK-282,Yakutat City and Borough,34
AK-290,Yukon-Koyukuk Census Area,26.2
