,date,latitude_mean,longitude_mean
2398,1999-09-11,39.64784116,-78.44915515333332
2399,1999-09-12,40.0717765,-75.9306294375
2400,1999-09-13,38.6578799,-76.6958785
2401,1999-09-14,39.104931066666666,-79.554816
2402,1999-09-15,39.776964074999995,-77.218413675
2403,1999-09-16,38.48066355,-80.66760945000001
2404,1999-09-17,35.42647891666667,-85.87999478333332
2405,1999-09-18,39.57200228,-78.79590834000001
2406,1999-09-19,36.75067866,-80.48241955000002
2407,1999-09-20,36.40515655,-79.6077919
2408,1999-09-21,38.98764236666667,-85.81756823333335
2409,1999-09-22,34.183604433333336,-86.74373656666667
2410,1999-09-23,37.48718048333333,-78.22479865
2411,1999-09-24,37.82278196666666,-78.24548596666666
2412,1999-09-25,36.064061085714286,-80.86643600000001
2413,1999-09-26,36.178322066666674,-83.25596246666667
2414,1999-09-27,39.8928419,-79.10618780000001
2415,1999-09-28,40.71591615,-73.97071765000001
2416,1999-09-29,37.72508818,-83.24025076000001
2417,1999-09-30,37.82050193333333,-82.68882749999999
2418,1999-10-01,37.2537561,-81.01471878
2419,1999-10-02,36.60938768571429,-79.12224898571428
2420,1999-10-03,37.61238109285715,-78.7311097357143
2421,1999-10-04,43.2503371,-79.7567725
2422,1999-10-05,30.476565100000002,-84.25303459999999
2423,1999-10-06,36.51168737142857,-80.25172987142857
2424,1999-10-07,30.922963949999996,-83.28904800000001
2425,1999-10-09,33.59302896,-84.05892050666665
2426,1999-10-10,32.602354049999995,-85.16577212499999
2427,1999-10-11,36.113942924999996,-80.905130775
2428,1999-10-12,39.087473900000006,-81.46475815
2429,1999-10-13,38.056291400000006,-82.01362095
2430,1999-10-14,17.740505,-88.025575
2431,1999-10-16,31.0579382,-90.73945300000001
2432,1999-10-17,29.405342833333336,-85.31444280000001
2433,1999-10-19,23.22256315,-84.822014
2434,1999-10-24,37.829494266666664,-78.35387743333334
2435,1999-10-27,29.886748600000004,-89.436224225
2436,1999-10-29,13.246486700000002,-86.44958199999999
2437,1999-11-05,17.222479999999997,-89.62307
2438,1999-11-06,16.645663250000002,-90.0987012
2439,1999-11-09,16.516728399999998,-90.1325185
2440,1999-11-14,16.6582304,-92.4563026
2441,1999-11-22,17.4837164,-92.046634
2442,1999-11-24,16.7044352,-91.06437559999999
2443,1999-11-25,17.5391533,-89.11120179999999
2444,1999-12-17,13.09569475,-86.4743177
2445,1999-12-18,10.4288,-84.0128
2446,1999-12-19,15.246477166666667,-86.93084070000002
2447,1999-12-25,20.3051301,-87.7011992
2448,1999-12-29,9.5709594,-85.1103973
2449,2000-01-01,10.4288,-84.0128
2450,2000-01-03,14.09029645,-86.33335865
2451,2000-01-08,17.166408399999998,-88.6826277
2452,2000-01-09,17.14762,-89.0745
2453,2000-01-10,17.179297533333333,-88.99398326666666
2454,2000-01-11,10.25537,-84.17019
2455,2000-01-12,17.1944442,-89.15284885
2456,2000-01-13,17.166408399999998,-88.6826277
2457,2000-01-16,14.346160520000002,-87.03295461999998
2458,2000-01-17,17.8412,-89.01902
2459,2000-01-19,17.5391533,-89.11120179999999
2460,2000-01-20,17.383341766666664,-88.63876003333333
2461,2000-01-21,17.4837164,-92.046634
2462,2000-01-22,17.764628,-88.6520934
2463,2000-01-25,18.113345000000002,-89.80330670000001
2464,2000-01-26,17.222479999999997,-89.62307
2465,2000-01-27,13.82564,-86.817935
2466,2000-01-28,17.222479999999997,-89.62307
2467,2000-01-30,16.9976175,-89.701863
2468,2000-02-05,17.771247,-88.53426929999999
2469,2000-02-06,10.30702,-84.80974
2470,2000-02-08,12.6949868,-85.91305365
2471,2000-02-09,9.6306013,-82.67308259999999
2472,2000-02-11,17.1074,-89.07398
2473,2000-02-12,9.893433159999997,-83.84994664
2474,2000-02-13,12.114500000000001,-85.31927
2475,2000-02-16,17.2220733,-89.62361640000002
2476,2000-02-18,10.281169,-84.790912
2477,2000-02-19,9.7801992,-84.6062064
2478,2000-02-21,15.278309533333333,-87.36441133333334
2479,2000-02-22,13.68554165,-86.3375009
2480,2000-02-23,17.38081665,-89.3671359
2481,2000-02-24,17.38081665,-89.3671359
2482,2000-02-25,17.504037866666664,-89.1272664
2483,2000-02-26,17.5391533,-89.11120179999999
2484,2000-03-10,9.867198,-84.6480337
2485,2000-03-11,19.997012,-89.20456804999999
2486,2000-03-12,12.540016666666668,-85.71361666666667
2487,2000-03-13,16.107598725,-89.682502225
2488,2000-03-14,10.3796715,-84.27223036666668
2489,2000-03-15,16.76245,-89.11525
2490,2000-03-16,17.16142,-88.680025
2491,2000-03-17,12.587959366666666,-85.53539846666666
2492,2000-03-20,17.76867,-88.529
2493,2000-03-22,17.319052199999998,-88.5291163
2494,2000-03-24,18.7165969,-84.74615932500001
2495,2000-03-25,17.2247542,-89.6110902
2496,2000-03-26,17.2247542,-89.6110902
2497,2000-03-27,17.2247542,-89.6110902
2498,2000-03-28,17.2247542,-89.6110902
2499,2000-03-31,29.565224,-94.39633609999998
2500,2000-04-01,29.67855075,-94.70143970000001
2501,2000-04-02,22.91003946666667,-90.5076957
2502,2000-04-03,25.8538575,-89.54534805
2503,2000-04-04,31.6504567,-89.3837583
2504,2000-04-05,29.565224,-94.39633609999998
2505,2000-04-06,34.479041550000005,-84.56751944999999
2506,2000-04-07,29.565224,-94.39633609999998
2507,2000-04-08,31.615540557142857,-89.1845632
2508,2000-04-09,29.362903412500003,-92.7789951625
2509,2000-04-10,31.621139514285712,-89.02458581428571
2510,2000-04-11,31.40810398,-89.64492434
2511,2000-04-12,29.92501975,-93.74803374999999
2512,2000-04-13,30.421551240000003,-91.78551628
2513,2000-04-14,30.006517100000003,-91.16989901111111
2514,2000-04-15,31.66122918421053,-90.61865797368418
2515,2000-04-16,34.2709626,-86.44367018076925
2516,2000-04-17,31.4477297,-90.80836599999999
2517,2000-04-18,33.0376785875,-85.570936925
2518,2000-04-19,31.570802390909094,-87.45176909999999
2519,2000-04-20,34.026135620000005,-85.12953315000001
2520,2000-04-21,32.25839720625,-87.83602209999998
2521,2000-04-22,34.0084669,-87.42591956274508
2522,2000-04-23,32.01170713548387,-89.88577822580643
2523,2000-04-24,32.588316508695655,-87.39080964347826
2524,2000-04-25,32.105581683333334,-88.84338861666667
2525,2000-04-26,34.559795130000005,-87.90791018499998
2526,2000-04-27,33.57092887391304,-88.10002779565217
2527,2000-04-28,33.85654534090909,-87.44387037045455
2528,2000-04-29,36.479700447540964,-82.97395815573773
2529,2000-04-30,37.545855619607835,-80.99776436666666
2530,2000-05-01,39.24017935454544,-83.08537308787879
2531,2000-05-02,39.40641717619049,-80.96081504285715
2532,2000-05-03,38.49358878412699,-82.7173939619048
2533,2000-05-04,40.21838997454546,-81.9615187509091
2534,2000-05-05,40.41326932957746,-79.37841363521127
2535,2000-05-06,40.51615973225806,-80.37101335645167
2536,2000-05-07,40.94135486696428,-79.21221709375001
2537,2000-05-08,40.91666396923078,-79.24765941076923
2538,2000-05-09,41.06409999811322,-79.8919202245283
2539,2000-05-10,41.02517172857143,-80.84861867857141
2540,2000-05-11,41.390087791999996,-80.14092618799998
2541,2000-05-12,41.847380763513506,-78.8012801797297
2542,2000-05-13,40.4574762425926,-79.56586310185187
2543,2000-05-14,41.11944668260869,-78.1933966231884
2544,2000-05-15,41.59613365555556,-79.58935902666664
2545,2000-05-16,42.00659729534884,-76.86728074186047
2546,2000-05-17,41.08126605526315,-78.58787737894737
2547,2000-05-18,40.85042579642857,-80.47411513928571
2548,2000-05-19,41.229027343478265,-78.94443226086955
2549,2000-05-20,41.144665880999995,-79.60388322199998
2550,2000-05-21,41.85710534500001,-79.61116879166663
2551,2000-05-22,43.32180275757577,-76.85100535151514
2552,2000-05-23,41.59018150416668,-77.71125605833332
2553,2000-05-24,40.960987951999996,-79.88725784399999
2554,2000-05-25,40.18546608749999,-79.29411158333332
2555,2000-05-26,41.70737325,-77.99626595
2556,2000-05-27,42.056973985714286,-77.01995466734694
2557,2000-05-28,41.40061422916667,-78.58905903541664
2558,2000-05-29,40.240761468421056,-79.25829066578949
2559,2000-05-30,40.11967161428572,-81.42087261071426
2560,2000-05-31,41.13129668461538,-76.79202109230769
2561,2000-06-01,39.730218,-77.65453104615383
2562,2000-06-02,39.82616130434783,-82.83188932173911
2563,2000-06-03,41.370137209523804,-78.2170562190476
2564,2000-06-04,39.99265749400001,-80.60323855800003
2565,2000-06-05,39.75272491538461,-81.68464084615383
2566,2000-06-06,41.15960796428571,-83.39440864999999
2567,2000-06-07,40.443121387804894,-79.83060479512194
2568,2000-06-08,40.06428205833334,-79.93834957499998
2569,2000-06-09,39.412231676923064,-83.10577442692308
2570,2000-06-10,40.8661285425532,-79.70989408723406
2571,2000-06-11,40.948349540624996,-77.20226698125
2572,2000-06-12,40.8546036375,-80.53193890624999
2573,2000-06-13,40.04829697692308,-81.48185420769232
2574,2000-06-14,39.530496004347825,-80.91613803478262
2575,2000-06-15,39.448146420000015,-81.80821651000001
2576,2000-06-16,41.05288697599999,-80.84663784399999
2577,2000-06-17,41.419081925714295,-81.56928888
2578,2000-06-18,40.56872285689654,-79.6934293603448
2579,2000-06-19,41.37705056551724,-80.90677267931035
2580,2000-06-20,42.738842979999994,-79.59580468
2581,2000-06-21,40.81312217999999,-78.50983235000001
2582,2000-06-22,41.39245737368421,-82.1894763631579
2583,2000-06-23,42.37938562727272,-78.57006672424244
2584,2000-06-24,41.95175348888889,-77.38713888055557
2585,2000-06-25,40.87155315,-80.37855165333332
2586,2000-06-26,42.41288858235294,-77.5611394470588
2587,2000-06-27,41.68763332,-82.35806726
2588,2000-06-28,42.5149521625,-78.86658941249999
2589,2000-06-29,41.836544599999996,-78.16103336666667
2590,2000-06-30,40.232153145833344,-80.91354050833333
2591,2000-07-01,41.03678900333334,-78.36217998000001
2592,2000-07-02,41.33949992307692,-77.41743250384614
2593,2000-07-03,38.968100664285714,-83.41046990714287
2594,2000-07-04,41.424780788235296,-79.83699842941178
2595,2000-07-05,41.38486335555555,-77.30861681111111
2596,2000-07-06,41.180907399999995,-79.26725915454546
2597,2000-07-07,39.39109437142857,-86.41428875714284
2598,2000-07-08,42.99374684285714,-77.2780049
2599,2000-07-09,40.4916635,-78.02689132500001
2600,2000-07-10,40.252122199999995,-77.45224171250001
2601,2000-07-11,41.29727724285714,-78.91777070714284
2602,2000-07-12,41.19828711428571,-78.80451835714287
2603,2000-07-13,41.636530042857146,-77.35952237857144
2604,2000-07-14,42.01776108,-75.5043517
2605,2000-07-15,38.004599907142854,-88.24924094999999
2606,2000-07-16,39.186220909999996,-79.74555357
2607,2000-07-17,41.406298433333326,-74.19111371666666
2608,2000-07-18,41.12270418,-73.99369078
2609,2000-07-19,41.88770225,-75.76042712499999
2610,2000-07-20,40.29688096666667,-77.44920373333333
2611,2000-07-21,41.868452393333335,-78.16698372
2612,2000-07-22,40.14680853,-77.96879875499998
2613,2000-07-23,39.665988973333334,-80.42794847333336
2614,2000-07-24,45.218286,-72.76688
2615,2000-07-25,43.230719615384615,-78.45680134615384
2616,2000-07-26,37.29601280000001,-84.20913376666667
2617,2000-07-27,40.665,-78.23028000000001
2618,2000-07-28,40.47510193333333,-79.34211816666667
2619,2000-07-29,40.7632878888889,-77.49632777777776
2620,2000-07-30,39.8506195,-81.72533023333332
2621,2000-07-31,39.511773774999995,-84.67805635
2622,2000-08-01,41.95285,-86.33811
2623,2000-08-02,38.3747184,-87.80702615
2624,2000-08-03,41.248850700000006,-73.25845515
2625,2000-08-04,41.26755925,-86.83511135
2626,2000-08-05,38.2535684,-81.17104828571428
2627,2000-08-06,39.85560612142857,-81.81525527857143
2628,2000-08-07,35.3410346,-90.05476
2629,2000-08-08,39.716871350000005,-75.81161895
2630,2000-08-09,39.85632246666666,-75.68674563333333
2631,2000-08-10,41.10913713333334,-77.6205284
2632,2000-08-11,32.4772221,-85.60837790000001
2633,2000-08-12,39.016201,-84.12770079999999
2634,2000-08-13,42.064598124999996,-76.7753763
2635,2000-08-16,42.163875100000006,-75.38605716666666
2636,2000-08-17,39.33173326666667,-79.72097926666667
2637,2000-08-19,38.44513499999999,-84.1220572
2638,2000-08-20,39.804903016666664,-76.8832236
2639,2000-08-22,42.2080503,-81.96933469999999
2640,2000-08-23,44.2414724,-68.1983643
2641,2000-08-24,39.824870000000004,-75.6069
2642,2000-08-25,40.5861604,-76.03931659999999
2643,2000-08-26,39.25890015,-76.980103075
2644,2000-08-27,40.34642806,-76.09591108
2645,2000-08-29,40.2031243,-80.94181
2646,2000-08-30,43.0870711,-75.52515965
2647,2000-08-31,39.824870000000004,-75.6069
2648,2000-09-01,39.468562866666666,-76.55223686666668
2649,2000-09-02,41.21950411428571,-78.45317364285714
2650,2000-09-03,39.56357125,-81.08277053333335
2651,2000-09-04,41.594419599999995,-76.18051005
2652,2000-09-05,42.4473,-71.2245
2653,2000-09-07,40.07173716666667,-78.31848436666665
2654,2000-09-08,39.2081375,-81.09713982499999
2655,2000-09-09,39.8676940142857,-80.31198713571429
2656,2000-09-10,37.9415618,-83.59031022857141
2657,2000-09-11,40.6469637,-88.1768746
2658,2000-09-12,38.75305045,-83.908077075
2659,2000-09-13,39.57303598,-90.43386035000002
2660,2000-09-14,40.151697975000005,-83.50151757500001
2661,2000-09-15,38.84312705,-83.17686125
2662,2000-09-16,38.67714088400002,-82.77995472399999
2663,2000-09-17,39.12979570833333,-79.26951711666668
2664,2000-09-18,41.47430026666667,-74.92533315
2665,2000-09-19,39.568443957142854,-80.58352971428573
2666,2000-09-20,40.67745545,-81.34560685
2667,2000-09-21,38.630491299999996,-84.98123290000001
2668,2000-09-22,39.215409875,-77.0303836375
2669,2000-09-23,38.67769592307692,-79.56339157692308
2670,2000-09-24,38.03014881818182,-82.55309725454545
2671,2000-09-25,38.98648993333334,-80.59548310000001
2672,2000-09-26,36.440301725,-84.053599275
2673,2000-09-27,38.59371840000001,-81.44070227777779
2674,2000-09-28,38.149592850000005,-83.90874795
2675,2000-09-29,30.950839409999997,-82.69164882000003
2676,2000-09-30,34.406601560000006,-84.07914918000002
2677,2000-10-01,36.48649741666667,-83.84008076666667
2678,2000-10-02,39.1562504,-75.5667658
2679,2000-10-03,36.4133448,-79.9722534
2680,2000-10-04,31.475734720000002,-83.7931124
2681,2000-10-05,40.4096841,-74.70916656666667
2682,2000-10-06,30.863578199999996,-80.87902486666667
2683,2000-10-07,33.6114354,-84.31592361
2684,2000-10-08,32.242807250000006,-83.29383046428572
2685,2000-10-09,33.61589166,-82.41589992
2686,2000-10-10,29.16411285,-85.8443662
2687,2000-10-11,34.1253954,-86.24728125
2688,2000-10-12,32.285112575,-85.46359869999999
2689,2000-10-13,32.2661819,-82.73342413333333
2690,2000-10-14,32.86558096666667,-86.04081846666666
2691,2000-10-15,15.362109516666669,-87.79472998333334
2692,2000-10-17,35.3410346,-90.05476
2693,2000-10-18,16.28378708,-89.35668314
2694,2000-10-19,19.002332720000002,-90.47275466
2695,2000-10-20,16.529089525,-88.227181475
2696,2000-10-21,26.555215920000002,-89.01530097999999
2697,2000-10-22,24.607321875,-88.86885727500001
2698,2000-10-23,16.9403168,-93.6560967
2699,2000-10-25,35.4972229,-89.26667020000001
2700,2000-10-26,19.35610386666667,-89.98062086666668
2701,2000-10-27,14.428210533333333,-89.20315483333333
2702,2000-10-28,23.303578,-94.10210459999999
2703,2000-10-29,16.58096425,-91.3014051
2704,2000-10-30,16.49417542,-90.49793442
2705,2000-10-31,16.121864,-88.26208266666667
